conversation_num,batch_num,round_num,speaker_hash,speaker_nickname,timestamp,message,majority_pct,num_flipped,flipped_pct,num_votes,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,discrepancies,hear,home,conjunction,certainty,inclusive,bio,achievement,adverbs,anxiety,third_person,negation,swear,death,health,see,body,family,negative_affect,quantifier,positive_affect,insight,humans,present_tense,future_tense,past_tense,relative,sexual,inhibition,sadness,social,indefinite_pronoun,religion,work,money,causation,anger,first_person_singular,feel,tentativeness,exclusive,verbs,friends,article,argue,auxiliary_verbs,cognitive_mech,preposition,first_person_plural,percept,second_person,positive_words,first_person,nltk_english_stopwords,hedge_words,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,hedge_naive,textblob_subjectivity,textblob_polarity,info_exchange_wordcount,info_exchange_zscore_chats,info_exchange_zscore_conversation,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_pl.,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative
0,0,0,5e7e1e0031f4e454e196c30b,niceRhino,2020-04-20 18:28:50.848000+00:00,yes i think his feeling makes sense to me to who doesnt want to be independent,1.0,1,0.333333333,3,"yes, i think his feeling makes sense to me to. who doesn't want to be independent.",0.29229563,0.054667287,0.65303713,16,78,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.02,0.0,0.02,0.01,0.0,0.0,0.049999999999999996,0.0,0.0,0.01,0.02,0.060000000000000005,0.030000000000000002,0.0,0.01,0.0,0.0,0.02,0.08,0.0,1,0,0.875,0.00125,4,0.01639344262295082,0,0.125,0.0,15.98,0.03118999661878237,-0.03763991765456876,0.5747974251237915,0.4136437938238921,5.416975,medium,20.211,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,5e31d6e4e31c5304c46f1413,culturedCow,2020-04-20 18:28:51.159000+00:00,i was conflicted because i could understand his frustration however i feel he should have maybe discussed strategies with how to approach the mother in law with his wife first,1.0,1,0.333333333,3,i was conflicted because i could understand his frustration however i feel he should have maybe discussed strategies with how to approach the mother in law with his wife first.,0.015962232,0.50899446,0.47504333,30,175,1,0.02,0.0,0.0,0.030000000000000002,0.0,0.02,0.0,0.02,0.030000000000000002,0.0,0.030000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.030000000000000002,0.01,0.01,0.030000000000000002,0.0,0.01,0.0,0.060000000000000005,0.0,0.0,0.0,0.0,0.02,0.01,0.030000000000000002,0.01,0.01,0.0,0.060000000000000005,0.0,0.01,0.01,0.04,0.11000000000000001,0.04,0.0,0.01,0.0,0.0,0.030000000000000002,0.16,0.01,0,0,0.8666666666666667,0.001,3,0.04918032786885246,1,0.3333333333333333,0.25,29.97,1.2151273703694534,1.0732033803310543,-0.6772895347465047,-0.7281216831794438,1.488,easy,0.311,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0,0,0,5e84cc3c50f6e364321d6265,smallGiraffe,2020-04-20 18:28:59.058000+00:00,his mil has been here for 8 years you would think shed pick up some english by now,1.0,1,0.333333333,3,his mil has been here for 8 years. you would think she'd pick up some english by now.,0.04124676,0.5074982,0.451255,18,82,1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.01,0.029999999999999995,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.029999999999999995,0.04,0.029999999999999995,0.0,0.0,0.01,0.0,0.0,0.09999999999999999,0.0,0,0,1.0,0.0,1,0.0,0,0.0,0.0,18.0,0.20213735151344678,0.122753467758652,-0.5627234778586746,-0.6236500507902087,0.8927999999999999,easy,7.899,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,5e7e4f4c31f4e454e196c9c4,spryBison,2020-04-20 18:29:00.317000+00:00,i think he had every right to want to help his mother in law,1.0,1,0.333333333,3,i think he had every right to want to help his mother in law,0.2344948,0.09297006,0.6725352,14,60,1,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0.0,0.01,0.01,0.06999999999999999,0.0,0,0,0.9285714285714286,0.0007142857142857143,1,0.02857142857142857,0,0.5357142857142857,0.2857142857142857,13.99,-0.1372185361734861,-0.1956512230864051,0.312897611216101,0.17481999361086573,0.6944,easy,1.259,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,5e7e1e0031f4e454e196c30b,niceRhino,2020-04-20 18:29:03.788000+00:00,i also agree with culturedcow,1.0,1,0.333333333,3,i also agree with culturedcow,0.64522314,0.011729048,0.34304786,5,29,1,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.009999999999999998,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0,0,1.0,0.0019999999999999996,0,0.01639344262295082,0,0.0,0.0,4.99,-0.898865166892288,-0.9102752175017452,2.173937942516096,1.8718839114471324,0.248,easy,3.471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,5d482ea421c9be351f762255,youngLion,2020-04-20 18:29:13.705000+00:00,i dont think hes an asshole i think his request is reasonable if you go to live in a foreign country you should learn the language,1.0,1,0.333333333,3,"i don't think he's an asshole. i think his request is reasonable. if you go to live in a foreign country, you should learn the language.",0.04498078,0.4453102,0.509709,26,130,1,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.060000000000000005,0.01,0.0,0.030000000000000002,0.0,0.0,0.0,0.060000000000000005,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.07,0.0,0.030000000000000002,0.0,0.04,0.060000000000000005,0.02,0.0,0.0,0.02,0.02,0.02,0.13,0.0,0,0,0.8846153846153846,0.0007692307692307692,0,0.03278688524590164,0,0.4083333333333334,0.07045454545454545,25.98,0.8774640307507846,0.7563867428069203,-0.5458043584770395,-0.6082216763798162,1.2895999999999999,easy,9.917,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:29:25.384000+00:00,i think the guy is an asshole because for all his talk about how easy it is to use resources to learn a language he didnt take the time to research why some people do not,1.0,1,0.333333333,3,"i think the guy is an asshole because for all his talk about how easy it is to use resources to learn a language, he didn't take the time to research why some people do not.",0.008928686,0.86282355,0.12824772,36,170,1,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.02,0.06,0.0,0.01,0.01,0.0,0.0,0.0,0.06,0.01,0.0,0.03,0.0,0.04,0.01,0.01,0.0,0.01,0.01,0.06999999999999999,0.0,0.04,0.01,0.04,0.09,0.049999999999999996,0.0,0.0,0.0,0.02,0.01,0.22,0.0,0,0,0.8888888888888888,0.0002777777777777778,10,0.37111429648173566,0,0.8333333333333334,0.43333333333333335,35.99,1.7245843389169189,1.551207429928871,-0.7091590492242583,-0.757183172170054,1.7855999999999999,easy,11.679,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,5e7e1e0031f4e454e196c30b,niceRhino,2020-04-20 18:29:27.170000+00:00,i think he also tried to utilize other resources such as language learning apps to help her learn,1.0,1,0.333333333,3,i think he also tried to utilize other resources such as language learning apps to help her learn,0.3882708,0.007831114,0.60389805,18,97,1,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0,0,0.9444444444444444,0.0005555555555555556,3,0.6699648711943793,0,0.4375,-0.0625,17.99,0.20129107747931466,0.12195944109819039,1.0096679825666341,0.810197871429547,0.8927999999999999,easy,1.786,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,5e31d6e4e31c5304c46f1413,culturedCow,2020-04-20 18:29:48.376000+00:00,i think also he needs to understand that language learning is not the same for everyone not everyone has the same capacity to learn new languages quickly,1.0,1,0.333333333,3,"i think also he needs to understand that language learning is not the same for everyone, not everyone has the same capacity to learn new languages quickly.",0.059779562,0.23783167,0.7023888,27,153,1,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.03,0.0,0.02,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.05,0.0,0.02,0.0,0.02,0.09,0.03,0.0,0.0,0.0,0.0,0.01,0.13999999999999999,0.0,0,0,0.8148148148148148,0.00037037037037037035,3,0.6477426489721572,0,0.30113636363636365,0.11742424242424242,26.99,0.9629377081981166,0.8365834355135305,-0.4787499882913434,-0.5470754721511895,1.3392,easy,21.206,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,5d482ea421c9be351f762255,youngLion,2020-04-20 18:29:55.355000+00:00,maybe she does have a problem with learning languages but she could at least try,1.0,1,0.333333333,3,"maybe she does have a problem with learning languages, but she could at least try.",0.016152944,0.6317737,0.3520733,15,80,1,0.020000000000000004,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.010000000000000002,0.010000000000000002,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.0,0.03,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.03,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.04000000000000001,0.0,0.010000000000000002,0.010000000000000002,0.03,0.06,0.020000000000000004,0.0,0.0,0.0,0.010000000000000002,0.0,0.08000000000000002,0.010000000000000002,0,0,0.9333333333333333,0.0,0,0.7,1,0.4,-0.3,15.0,-0.051744858726153885,-0.11545453037979472,-0.6764254046412801,-0.7273336916473806,0.744,easy,6.979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,5e7e4f4c31f4e454e196c9c4,spryBison,2020-04-20 18:30:01.417000+00:00,after the edit he done it made it sound like he really loves his family,1.0,1,0.333333333,3,after the edit he done it made it sound like he really loves his family,0.7917212,0.013248799,0.19502997,15,71,1,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.02,0.01,0.01,0.0,0.0,0.05,0.02,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0.01,0.01,0.01,0.02,0.01,0.0,0.01,0.0,0.02,0.0,0.06999999999999999,0.0,0,0,0.8666666666666667,0.0,0,0.0,0,0.30000000000000004,0.30000000000000004,15.0,-0.051744858726153885,-0.11545453037979472,2.8377314321915503,2.477190503290813,0.744,easy,6.062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,5d482ea621c9be351f762ae5,culturedBear,2020-04-20 18:30:08.967000+00:00,i dont think the guy is wrong in asking her to learn more english being that she lives in america but he has to understand she is older and may not have the patience or capacity to learn a lot of english,1.0,1,0.333333333,3,"i don't think the guy is wrong in asking her to learn more english being that she lives in america, but he has to understand she is older and may not have the patience or capacity to learn a lot of english.",0.026053568,0.45035195,0.52359444,42,203,1,0.0,0.0,0.0,0.029999999999999995,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.039999999999999994,0.019999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.019999999999999997,0.0,0.039999999999999994,0.009999999999999998,0.06999999999999999,0.009999999999999998,0.0,0.039999999999999994,0.0,0.0,0.0,0.05999999999999999,0.009999999999999998,0.0,0.019999999999999997,0.0,0.0,0.0,0.009999999999999998,0.0,0.029999999999999995,0.029999999999999995,0.09,0.0,0.029999999999999995,0.019999999999999997,0.06999999999999999,0.09999999999999999,0.05999999999999999,0.0,0.0,0.0,0.019999999999999997,0.009999999999999998,0.24999999999999997,0.0,0,0,0.8095238095238095,0.00023809523809523807,3,0.0,0,0.3466666666666666,0.03333333333333333,41.99,2.23234875939612,2.027623426205764,-0.6315649487763727,-0.6864258941614224,2.0831999999999997,easy,7.55,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,0,0,5d6feec65f80ae21f5c5f054,spryOrangutan,2020-04-20 18:30:11.191000+00:00,learning a second language is easiest when youre a child for a reason your brain is wired differently then which makes it easier,1.0,1,0.333333333,3,"learning a second language is easiest when you're a child for a reason. your brain is wired differently then, which makes it easier.",0.59487677,0.020919207,0.38420403,23,128,1,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.02,0.01,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.02,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.03,0.03,0.01,0.0,0.0,0.02,0.05,0.0,0.11,0.0,0,0,0.8695652173913043,0.0,5,0.0,0,0.3,0.0,23.0,0.6252743685794478,0.5197667979893965,1.945814835392414,1.6638607496632773,1.1408,easy,2.224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,5e84cc3c50f6e364321d6265,smallGiraffe,2020-04-20 18:30:20.031000+00:00,i think he tried to help her  he gave her resources to use and she apparently didnt use them,1.0,1,0.333333333,3,i think he tried to help her.  he gave her resources to use and she apparently didn't use them.,0.033302903,0.4186778,0.5480193,19,92,1,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.0,0.02,0.0,0.01,0.0,0.01,0.0,0.06,0.0,0.0,0.01,0.01,0.05,0.02,0.0,0.0,0.0,0.0,0.01,0.1,0.0,0,0,0.7894736842105263,0.0005263157894736842,0,0.0,0,0.35,0.05,18.99,0.28591848089251487,0.20136210714433928,-0.5987176784611452,-0.6564727994789187,0.9424,easy,8.84,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
